35017
泳いでいたら、足がつった。|En nageant, j'ai eu une crampe à la jambe.
昨夜はラジオを聞いていた。|Hier soir, j'ai écouté la radio.
ここで多くの兵士たちが死んだ。|Beaucoup de soldats ont été tués ici.
私は肉料理を好まない。|Je n'aime pas les plats avec de la viande.
私はスミスさんとかいう人に出会った。|J'ai rencontré un certain M. Smith.
先生は私のために推薦状を書いた。|Mon professeur m'a écrit une recommandation.
天気予報によれば、雨季が来週始まるそうだ。|D'après les prévisions météorologiques, la saison des pluies débutera la semaine prochaine.
ボブはそんなに遠くにいる母親に電話し、支払いが多いのにほとんどはなせないというのはばかげているとおもっている。|Bob croit que c'est une idée stupide que d'appeler ainsi sa mère qui est si loin et de payer si cher pour lui parler si peu.
彼には我慢できない。|Je ne peux pas le supporter.
彼は交わるにはむずかしい人だ。|C'est un homme avec qui il est difficile de traiter.
物音が聞こえたようだ。|Je crois avoir entendu un bruit.
窓を開けてください。|S'il vous plaît, ouvrez la fenêtre.
ほとんどの場合、近代化は西欧化と同一のものとみなされる。|La plupart du temps, la modernisation est identifiée à l'occidentalisation.
それは絶対確実とは言えない。|Ce n’est pas complètement sûr.
療養に専念すべきです。|Tu dois te concentrer entièrement à ta guérison.
彼はなんとしても成功したいと願っている。|Il est avide de succès.
彼が何かすると必ず彼女が嗅ぎつける。|Quoi qu'il fasse, elle le sent aussitôt.
一見したところ、その問題は易しそうにみえた。|À première vue, la question semble simple.
あの看護婦さんはとてもやさしくて礼儀正しいです。|Cette infirmière est très gentille et polie.
馬鹿なこと言うなよ。|Arrête de dire n'importe quoi !
彼の病気は彼女がとても心配していることの一つです。|Sa maladie est une de ses principales inquiétudes.
一を聞いて十を知る。|Un mot est assez pour un homme sage.
彼にはあまり会いたくない。|Je n'ai pas très envie de le rencontrer.
彼の無礼さには我慢出来ない。|Je ne supporte pas son impolitesse.
彼は金もうけのあらゆる機会に目ざとい。|Il est à l'affût de tout ce qui pourrait lui faire gagner de l'argent.
あ、停電だ。|Ah, la lumière s'est éteinte.
私の大好きな色は赤です。|Ma couleur préférée est le rouge.
かぜを引いているんだ。|J'ai un rhume.
彼には真実を話す勇気がない。|Il n'a pas la force de dire la vérité.
シェイクスピアはハムレットの著者である。|Shakespeare est l'auteur de Hamlet.
昨日はじめてその事故について聞きました。|Hier j'ai entendu parler de l'accident pour la première fois.
日本には活火山がたくさんある。|Au Japon, il y a de nombreux volcans actifs.
頑張れよ。|Bon courage !
彼は当地に住んでいるのか。|Est-ce qu'il habite ici ?
彼は自分が潔白だと言い張った。|Il maintenait qu'il était innocent.
今まで仕事を見つけることができません。|Je n'ai pas encore trouvé de travail.
音楽はこれっぽっちも解らない。|Je ne comprends rien à la musique.
私としては、反対しません。|Pour ma part, je n'ai pas d'objection.
悪い風邪が抜けない。|Je ne peux pas me débarrasser d'un mauvais rhume.
あなたが食べる食物で好きでないものはよく消化しない。|La nourriture que vous mangez et que vous n'aimez pas ne sera pas bien digérée.
彼の絵の一つはオークションで百万ドル以上の値が付いた。|L'un de ses tableaux atteignit plus d'un million de dollars aux enchères.
外国語に熟達するのは決して容易ではない。|Il n'est en aucune manière aisé de maîtriser une langue étrangère.
不可能という言葉はフランス語にはない。|Impossible n'est pas français.
私のレーザープリンターは白黒印刷しかできない。|Mon imprimante laser n'imprime qu'en noir et blanc.
枝をもぎ取らないように。|Ne casse pas la branche.
嵐の後には凪が来る。|Après la tempête, vient le calme.
彼は誰にも言わないと私に約束した。|Il m'a promis qu'il ne le dirait à personne.
やってみましょう。|Essayons quelque chose !
規則は守られるべきだ。|Le règlement doit être respecté.
彼は靴下の片方を裏返しにはいていた。|Il porte une de ses chaussettes à l'envers.
神に不可能なことはない。|Il n'y a rien que Dieu ne puisse.
私たちを夕食に招待してくれてありがとう。|Merci beaucoup pour nous avoir invités à dîner.
ダンサーたちはラテン音楽の曲目の間、実に活気づいた。|Les danseurs se sont vraiment animés lorsqu'on jouait la musique latine.
それが真実であると仮定しよう。|Supposons que ce soit la vérité.
パリへ行くことが彼女の望みでした。|C'était son souhait d'aller à Paris.
私達の先生は通りのいちばんはずれに住んでいる。|Notre professeur vit tout au bout de la rue.
彼は大学に進学すればよかったのに。|J’aurais aimé qu’il aille à l’université.
もっとゆっくり食べなさい。|Mange plus lentement !
父は私を医者にしたがっている。|Père veut que je sois médecin.
彼は京都に来る前に１０年間そこにいました。|Il vécut là dix ans avant de déménager pour Kyoto.
彼女は湖のそばに住んでいたようだ。|On dirait qu'elle habite près du lac.
暇なときはいつでも遊びに来て下さい。|Venez me voir dès que vous êtes libre.
私は彼の色の好みが好きではない。|Je n'aime pas ses goûts en matière de couleurs.
学校はどう？|Comment ça se passe, à l'école ?
そこを訂正してください。|Corrigez ceci s'il vous plait.
難民キャンプの衛生状態はひどいものだった。|Les conditions sanitaires dans les camps de réfugiés étaient terribles.
ムアンマル・カダフィは無傷で脱出した。|Mouammar Kadhafi s'en est sorti indemne.
太陽エネルギーは環境を脅かさない。|L'énergie solaire ne menace pas l'environnement.
あなたの欲しいものは何でもあげます。|Je te donnerai tout ce que tu veux.
彼がその家を買わないと決めたのは、第一に高すぎることと第二に会社からあまりにも遠かったからだった。|Il décida de ne pas acheter la maison parce que, en premier lieu, elle était trop chère et que, en second lieu, elle était trop loin de son bureau.
結婚する前、彼女はベネット家の人間だった。|C'était une Dupont avant son mariage.
読む価値の無い本はまず第一に買う価値が無い。|Un livre qui ne vaut pas la peine d'être lu, ne vaut pas la peine d'être acheté dès le départ.
私の車が故障したとき、彼は親切にも彼の車を貸してくれた。|Il a eu la gentillesse de me prêter sa voiture quand la mienne est tombée en panne.
彼はその子供がついてこられるようにゆっくり歩いた。|Il marchait lentement pour que l'enfant puisse suivre.
血は水より濃い。|Le sang est plus épais que l'eau.
駅は少し離れている。|La gare est un peu éloignée.
彼は彼のお父さんと同じぐらいの背の高さである。|Il est aussi grand que son père.
私がやりたいからやってるんだよ。|Je le fais car j'en ai envie.
我々の計画は具体化しつつある。|Nos plans prennent forme.
彼無しで生きていく何て私には考えられない。|Je ne peux imaginer vivre sans lui.
私はもうあなたと一緒に住みたくない。|Je ne veux plus vivre avec vous.
彼女には子供が十二人もいる。|Elle n'a pas moins de douze enfants.
カーテンに女の子の影が映った。|La silhouette d'une jeune fille apparut sur le rideau.
彼女は私にリンゴをもいでくれた。|Elle m'a cueilli une pomme.
痛みは今は和らぎ始めている。|La douleur commence à s'estomper.
私もこの辺は始めてです。|Moi-même, je suis nouveau dans le coin.
彼女は昼も夜もピアノを練習している。|Elle s'entraine au piano nuit et jour.
老人に親切にしなさい。|Soyez gentil envers les personnes âgées.
もう家に帰ってもよいですか。|Puis-je rentrer à la maison maintenant ?
食事の後にコーヒーが出ます。|Le café vient après le repas.
食前ごとにこの薬を飲みなさい。|Prenez ce médicament avant chaque repas.
彼を天才と呼んでも誇張ではない。|Il n'est pas exagéré de le qualifier de génie.
差し詰めお金は必要としていない。|Je n'ai pas besoin d'argent tout de suite.
